"PointID","SiteType","Easting","Northing","PublicRelease"
"NM-15578","GW","662754","3745480","false"
"NM-25441","GW","391984","3973740","false"
"BW-0661","GW","472478","3892630","true"
"NM-10497","GW","650937","3645370","false"
"NM-19014","GW","504594","3815240","false"
"NM-14834","GW","546249","3720850","false"
"NM-10569","GW","544353","3645060","false"
"SB-0691","GW","389755","3522307","false"
"NM-04629","GW","264197","3554630","false"
"NM-09883","GW","631557","3635700","false"
"NM-19320","GW","621947","3824660","false"
"NM-11306","GW","662759","3657760","false"
"NM-11626","GW","561959","3661350","false"
"NM-06103","GW","257611","3577600","false"
"CX-0080","GW","564093","4018340","true"
"NM-24766","GW","417939","3944680","false"
"ED-0126","GW","581127","3597490","true"
"NM-04802","GW","235691","3558230","false"
"NM-12794","GW","621549","3681560","false"
"SD-0325","GW","369853","3908860","true"
"NM-07703","GW","194604","3610980","false"
"QU-043","GW","447361","4067031","true"
"NM-16875","GW","636878","3779850","false"
"NM-26213","GW","666256","4032350","false"
"NM-16015","GW","658672","3757360","false"
"EB-307","GW","398488","3936666","true"
"NM-03517","GW","377450","3941630","false"
"NM-12495","GW","664834","3676280","false"
"MI-0074","GW","450162","3920246","true"
"NM-02467","GW","566318","3602740","false"
"NM-28361","GW","209719","3635230","false"
"NM-10767","GW","621807","3648300","false"
"CX-0068","GW","573840","4029650","true"
"NM-06797","GW","675921","3590050","false"
"SB-0065","GW","505973","3511219","false"
"NM-11570","GW","558750","3660560","false"
"NM-07917","GW","669112","3611040","false"
"NM-01189","GW","192140","3882910","false"
"NM-11223","GW","284642","3656830","false"
"SA-0408","GW","219006","3763460","true"
"MI-0153","GW","531698","3929609","true"
"NM-09623","GW","211588","3635730","false"
"NM-12357","GW","653503","3673820","false"
"NM-20276","GW","606412","3841110","false"
"BW-0546","GW","409435","3627430","true"
"NM-19045","GW","553639","3816280","false"
"NM-21892","GW","369079","3881480","false"
"NM-23030","GW","408521","3894090","false"
"NM-01500","GW","497493","3954950","false"
"NM-04377","GW","584769","3545420","false"
"SB-0671","GW","386822","3520984","false"
"NM-24736","GW","409283","3944300","false"
"QY-1030","SP","628614","3907230","true"
"SB-0614","GW","497774","3438099","false"
"NM-22077","GW","350707","3883770","false"
"NM-25613","GW","402698","3983600","false"
"NM-15244","GW","670727","3738220","false"
"NM-23663","GW","202806","3914700","false"
"NM-20497","GW","422023","3845900","false"
"NM-25825","GW","250293","4001810","false"
"NM-00786","GW","437430","3706560","false"
"EB-078","GW","413940","3957720","true"
"AS-056","GW","444241","4041750","true"
"NM-17896","GW","600861","3796960","false"
"AR-0095","GW","238427","4086390","true"
"NM-12722","GW","643064","3680900","false"
"ED-0317","GW","584072","3571190","true"
"NM-05562","GW","338751","3567630","false"
"NM-18605","GW","502758","3808180","false"
"NM-08612","GW","557088","3620490","false"
"NM-20331","GW","399937","3842240","false"
"NM-10502","GW","135132","3650790","false"
"NM-25579","GW","408492","3982060","false"
"NM-10708","GW","400225","3646660","false"
"NM-03563","GW","407410","3974360","false"
"NM-14504","GW","603758","3706920","false"
"NM-02342","GW","154285","3583850","false"
"NM-26268","GW","270837","4040630","false"
"NM-22143","GW","580849","3883510","false"
"TO-0546","GW","406461","3859630","true"
"NM-17243","GW","667797","3785750","false"
"AR-0136","GW","238488","4087270","true"
"NM-05882","GW","671884","3572490","false"
"NM-05845","GW","123954","3577100","false"
"NM-21761","GW","237207","3883130","false"
"NM-03759","GW","166707","3512480","false"
"NM-05667","GW","555560","3567480","false"
"NM-09257","GW","647407","3629490","false"
"NM-15402","GW","667542","3742260","false"
"AR-0082","GW","237843","4086310","true"
"NM-01321","GW","361893","3909440","false"
"NM-04360","GW","244976","3547700","false"
"NM-25700","GW","427336","3989240","false"
"NM-09284","GW","191740","3633090","false"
"NM-19109","GW","665593","3819020","false"
"NM-19457","GW","668613","3828320","false"
"NM-22926","GW","184030","3897780","false"
"BW-0707","GW","488545","3845330","true"
"NM-25371","GW","397648","3971390","false"
"NM-00515","GW","646939","3650530","false"
"NM-05492","GW","261399","3568380","false"
"TC-403","GW","453570","4091138","true"
"QY-0418","GW","672829","3904090","true"
"EB-317","GW","404232","3938253","true"
"NM-28299","GW","447236","4031891","false"
"NM-11215","GW","613342","3655060","false"
"SD-0078","GW","377832","3875950","true"
"RA-022","GW","358457","4085694","true"
"NM-19743","GW","647484","3833110","false"
"SB-0222","GW","477692","3537658","false"
"QY-0273","GW","619251","3892710","true"
"NM-25742","GW","401911","3993770","false"
"NM-25081","GW","414835","3954080","false"
"NM-15932","GW","634635","3753880","false"
"SM-4007","PS","431455","3629462","true"
"BW-0255","GW","403202","3656230","true"
"NM-05653","GW","163503","3572800","false"
"NM-15255","GW","675971","3738530","false"
"NM-28068","GW","240571","3901260","false"
"CX-0094","GW","532440","4012570","true"
"NM-08389","GW","660836","3618140","false"
"NM-24090","GW","438114","3927110","false"
"SB-0878","GW","489831","3575671","false"
"NM-04737","GW","680099","3555070","false"
"NM-00299","GW","374740","3611180","false"
"NM-20105","GW","576264","3837940","false"
"NM-10555","GW","639471","3646040","false"
"NM-25746","GW","404716","3994110","false"
"NM-12071","GW","676271","3669730","false"
"NM-20023","GW","324851","3837200","false"
"NM-19511","GW","550848","3827570","false"
"NM-19232","GW","226917","3825260","false"
"NM-15151","GW","662339","3733580","false"
"UC-0126","GW","676050","3992801","false"
"SA-0313","GW","242788","3725333","true"
"QY-0074","GW","626654","3880380","true"
"NM-15350","GW","674070","3741180","false"
"AB-0196","GW","364803","3897130","true"
"ED-0265","GW","603628","3586640","true"
"NM-07926","GW","278190","3612130","false"
"SD-0247","GW","376043","3891060","true"
"EM-0006","GW","194430","3882740","true"
"NM-15694","GW","676579","3748780","false"
"NM-11532","GW","560567","3660170","false"
"SB-0207","GW","473641","3534004","false"
"EB-134","GW","401980","3938280","true"
"NM-27007","GW","327579","3752990","true"
"NM-26358","GW","588243","4051730","false"
"NM-10397","GW","646125","3644040","false"
"NM-25525","GW","304575","3981380","false"
"NM-13473","GW","547840","3691050","false"
"BW-0063","GW","368641","3551770","true"
"TC-435","GW","451268","4089329","true"
"QY-0727","GW","623417","3843740","true"
"NM-01552","GW","575873","3982860","false"
"NM-19757","GW","675449","3833470","false"
"NM-04425","GW","132756","3552950","false"
"NM-03970","GW","206167","3528760","false"
"NM-10105","GW","629976","3639250","false"
"NM-01771","GW","164639","3519460","false"
"SM-0047","GW","445638","3650483","true"
"NM-10653","GW","283358","3648040","false"
"NM-07069","GW","629960","3595060","false"
"NM-03838","GW","324083","3520150","false"
"NM-07710","GW","311051","3608190","false"
"NM-18906","GW","573710","3813580","false"
"NM-26203","GW","473876","4030120","false"
"NM-27541","GW","658815","3780880","false"
"QY-0078","GW","626311","3878840","true"
"NM-16788","GW","659851","3778740","false"
"NM-06552","GW","205055","3588190","false"
"NM-15480","GW","136491","3748840","false"
"SA-0491","GW","201763","3758580","true"
"BW-0564","GW","402935","3634910","true"
"NM-03075","GW","323213","3801810","false"
"TV-227","GW","439398","4025086","true"
"NM-05585","GW","582574","3566960","false"
"NM-07387","GW","197692","3605180","false"
"AR-0017","GW","230984","4078740","true"
"NM-18209","GW","561386","3801940","false"
"NM-17578","GW","620910","3790020","false"
"NM-11793","GW","555541","3664020","false"
"SR-0028","SP","427225","3960480","true"
"BW-0687","GW","491062","3774140","true"
"NM-07461","GW","671142","3603650","false"
"BW-0544","GW","408722","3640540","true"
"NM-14972","GW","448603","3725870","false"
"NM-06498","GW","536061","3582850","false"
"NM-18598","GW","629631","3809240","false"
"NM-13024","GW","566311","3684750","false"
"NM-05860","GW","253814","3573250","false"
"BW-0459","GW","385187","3560660","true"
"NM-01831","GW","340799","3525980","false"
"NM-16572","GW","208804","3778000","false"
"NM-25935","GW","423647","4005210","false"
"NM-24008","GW","474792","3923450","false"
"NM-11001","GW","617119","3651660","false"
"SB-0560","GW","465089","3449793","false"
"QY-0940","GW","596911","3873120","true"
"NM-07479","GW","629666","3603330","false"
"NM-03347","GW","616442","3878690","false"
"EB-150","GW","412592","3950813","true"
"QY-0532","GW","665414","3950960","true"
"QU-084","GW","443260","4061278","true"
"NM-08869","GW","204662","3627890","false"
"TO-0020","GW","400137","3806430","true"
"NM-07427","GW","274015","3604000","false"
"EB-395","GW","404140","3929549","true"
"NM-20934","GW","601277","3856910","false"
"NM-24738","GW","408177","3944310","false"
"NM-19716","GW","557170","3831090","false"
"SB-0513","GW","419379","3470919","false"
"DE-0347","GW","569353","3626599","false"
"NM-27079","GW","324412","3763980","true"
"NM-05656","GW","337849","3568530","false"
"NM-25862","GW","240283","4004360","false"
"BW-0165","GW","403896","3667340","true"
"NM-03828","GW","239639","3521600","false"
"WL-0130","GW","324918","3770599","true"
"NM-04900","GW","266404","3559360","false"
"NM-13149","GW","665126","3688030","false"
"QU-172","GW","445874","4062299","true"
"NM-27493","GW","564203","3733180","false"
"NM-04925","GW","138424","3563020","false"
"NM-22119","GW","374753","3883830","false"
"NM-12080","GW","663343","3669450","false"
"NM-05961","GW","328707","3572900","false"
"NM-27232","GW","604523","3552930","false"
"NM-00801","GW","456203","3709140","false"
"NM-07632","GW","659693","3606570","false"
"NM-21922","GW","368297","3881730","false"
"NM-15071","GW","420025","3729940","false"
"NM-06882","GW","661453","3591290","false"
"QY-0341","GW","652175","3892010","true"
"NM-21242","GW","345989","3868890","false"
"WL-0099","GW","617490","3609360","true"
"NM-27408","GW","541294","3643750","false"
"NM-19685","GW","613277","3831210","false"
"NM-05404","GW","223739","3568230","false"
"BW-0386","GW","410096","3635260","true"
"BW-0322","GW","411783","3645800","true"
"BC-0113","GW","373773","3882660","true"
"NM-17409","GW","666857","3788200","true"
"SB-0817","GW","512862","3428994","false"
"NM-28152","GW","170828","3972550","false"
"ED-0091","GW","556610","3595030","true"
"SA-0206","GW","241056","3742445","true"
"TO-0291","GW","396476","3853340","true"
"NM-26179","GW","406904","4027890","false"
"BC-0100","GW","373911","3885290","true"
"MI-0057","GW","474860","3915699","true"
"NM-04710","GW","671290","3554980","false"
"NM-05659","GW","260103","3570080","false"
"TO-0091","GW","403195","3826400","true"
"NM-14888","GW","657300","3723760","false"
"NM-25850","GW","584018","4000440","false"
"NM-08498","GW","669298","3619950","false"
"NM-05999","GW","579911","3572660","false"
"NM-03792","GW","352153","3518420","false"
"WL-0088","GW","204694","3627710","true"
"BW-0007","GW","357931","3595700","true"
"NM-02161","GW","249934","3566856","false"
"PP-084","PS","433862","4006123","true"
"QY-0708","GW","605768","3840110","true"
"NM-12622","GW","556991","3677580","false"
"NM-22258","GW","599117","3884930","false"
"NM-05274","GW","216497","3566090","false"
"NM-24744","GW","414063","3944350","false"
"NM-01889","GW","348236","3536430","false"
"NM-05677","GW","239475","3570710","false"
"SA-0482","SP","185844","3751150","true"
"TO-0377","GW","417528","3859160","true"
"NM-13383","GW","548646","3690160","false"
"EB-109","GW","407319","3948593","true"
"NM-21485","GW","344474","3875420","false"
"NM-06489","GW","157595","3588440","false"
"NM-14440","GW","485550","3704710","false"
"NM-09200","GW","558245","3627480","false"
"NM-12888","GW","481351","3682080","false"
"SM-4036","PS","462298","3635510","true"
"NM-23392","GW","372564","3902320","false"
"NM-12591","GW","615872","3678010","false"
"NM-11993","GW","658102","3668160","false"
"NM-04870","GW","678404","3557500","false"
"NM-25633","GW","465049","3983990","false"
"NM-21185","GW","382060","3866600","false"
"NM-17071","GW","653861","3783070","false"
"NM-19225","GW","638190","3822640","false"
"NM-19250","GW","670835","3823920","false"
"NM-10628","GW","664160","3646970","false"
"NM-13540","GW","546078","3691900","false"
"NM-23011","GW","677078","3895140","false"
"NM-02877","GW","671319","3722360","false"
"NM-11211","GW","671740","3656130","false"
"NM-16536","GW","212786","3777320","false"
"NM-12392","GW","508805","3673140","false"
"NM-00189","GW","589308","3575020","false"
"NM-15951","GW","549325","3753700","false"
"NM-14215","GW","548601","3699030","false"
"NM-14985","GW","473506","3726660","false"
"NM-05737","GW","259364","3570960","false"
"HS-086","GW","289447","3667663","true"
"NM-04424","GW","133204","3552960","false"
"WL-0180","GW","434069","3938579","true"
"QY-0572","GW","607316","3835790","true"
"NM-13557","GW","483309","3692120","false"
"NM-08060","GW","681120","3613070","false"
"NM-22604","GW","661816","3889680","false"
"AR-0518","PS","217573","4071260","true"
"NM-24524","GW","650844","3939880","false"
"NM-04843","GW","664145","3557480","false"
"NM-24462","GW","402447","3937900","false"
"NM-00821","GW","319081","3715650","false"
"NM-08492","GW","151470","3624410","false"
"NM-25196","GW","414330","3961570","false"
"NM-14360","GW","543735","3701560","false"
"NM-10998","GW","557772","3650390","false"
"NM-14328","GW","142632","3707520","false"
"NM-18133","GW","655265","3801890","false"
"NM-10769","GW","647020","3648460","false"
"NM-17552","GW","641332","3790270","false"
"NM-28030","GW","258629","3884850","false"
"NM-27602","GW","669260","3794060","false"
"NM-02054","GW","339033","3555670","false"
"NM-01365","GW","187127","3925640","false"
"NM-06707","GW","671406","3588250","false"
"NM-10038","GW","283245","3639320","false"
"QY-0710","GW","616322","3847040","true"
"NM-19053","GW","557720","3816400","false"
"TO-0410","GW","403564","3870120","true"
"NM-25934","GW","166544","4011210","false"
"CX-0181","SP","521362","4015620","true"
"NM-09781","GW","227563","3637190","false"
"SM-0162","GW","493144","3619931","true"
"SB-0785","GW","398505","3492347","false"
"NM-03406","GW","394567","3890480","false"
"QU-157","GW","442873","4050352","true"
"NM-08745","GW","202797","3626520","false"
"NM-18107","GW","537252","3800310","false"
"NM-16657","GW","271359","3777690","false"
"NM-12281","GW","557932","3671670","false"
"NM-12155","GW","664769","3670950","false"
"NM-10144","GW","559321","3638850","false"
"NM-25775","GW","616146","3996060","false"
"NM-02199","GW","331382","3566940","false"
"SM-0137","GW","484187","3620310","true"
"NM-22914","GW","351795","3893190","false"
"NM-10080","GW","410950","3638120","false"
"QY-0283","GW","621661","3889930","true"
"QY-0140","GW","586766","3889130","true"
"UC-0194","GW","635686","4004341","false"
"NM-25402","GW","406512","3972490","false"
"NM-26762","GW","547255","4091090","false"
"TV-297","GW","446675","4030626","true"
"NM-17364","GW","640614","3786970","false"
"NM-08799","GW","656774","3624610","false"
"NM-21945","GW","236393","3884790","false"
"NM-12635","GW","555773","3677790","false"
"NM-08184","GW","327547","3614940","false"
"NM-08995","GW","190431","3629550","false"
"NM-23469","GW","371731","3905900","false"
"NM-10423","GW","637471","3644160","false"
"QY-0807","GW","634443","3856960","true"
"NM-28083","GW","238544","3903790","false"
"NM-23086","GW","642072","3895940","false"
"NM-09212","GW","219563","3631370","false"
